,Exp,group,PID,phase,trial,condition,stimulus_id,painting,rating,is_chosen,outcome,is_novel,stim_type,outcome_eval_gain,outcome_eval_acc,outcome_eval_rt,zscored_outcome_eval_rt,outcome_eval_confidence,outcome_eval_confidence_rt,zscored_outcome_eval_confidence_rt
1553,Exp1,d11032021,vM4nP,outcome_evaluation,33.0,1.0,2.0,Dekob1.jpg,37.0,1.0,-1.0,0.0,chosen,0.0,1.0,691.0,-0.9175307318440212,6.0,1622.0,-1.5071249993567075
1554,Exp1,d11032021,vM4nP,outcome_evaluation,34.0,1.0,39.0,Dekb1n.jpg,29.0,,1.0,1.0,novel,0.0,0.0,1164.0,0.144613262679283,4.0,2756.0,1.5238299982411758
1555,Exp1,d11032021,vM4nP,outcome_evaluation,35.0,1.0,12.0,Kupkc1.jpg,57.0,,-1.0,1.0,novel,1.0,0.0,1484.0,0.863188480961434,4.0,1802.0,-1.026021031484028
1556,Exp1,d11032021,vM4nP,outcome_evaluation,36.0,1.0,40.0,Krab1n.jpg,41.0,0.0,-1.0,0.0,unchosen,0.0,1.0,932.0,-0.3763537705752763,3.0,1891.0,-0.7881418473692027
1557,Exp1,d11032021,vM4nP,outcome_evaluation,37.0,1.0,19.0,Macc1n.jpg,41.0,0.0,-1.0,0.0,unchosen,0.0,1.0,1272.0,0.387132398849509,5.0,1799.0,-1.0340394309485723
1558,Exp1,d11032021,vM4nP,outcome_evaluation,38.0,0.0,31.0,Maca1n.jpg,0.0,0.0,1.0,0.0,unchosen,1.0,1.0,2581.0,3.326554151134933,3.0,1723.0,-1.237172217383704
1559,Exp1,d11032021,vM4nP,outcome_evaluation,39.0,0.0,20.0,Gorc1n.jpg,8.0,0.0,-1.0,0.0,unchosen,0.0,1.0,735.0,-0.8187266393302255,5.0,2523.0,0.9010676398282068
1560,Exp1,d11032021,GDXdr,outcome_evaluation,0.0,0.0,23.0,Lewib1.jpg,20.0,1.0,1.0,0.0,chosen,1.0,1.0,2039.0,2.776151871437441,6.0,2989.0,3.602057580955241
1561,Exp1,d11032021,GDXdr,outcome_evaluation,1.0,0.0,59.0,Kraa1n.jpg,57.0,0.0,-1.0,0.0,unchosen,1.0,0.0,1454.0,1.1373951853892557,3.0,2732.0,3.0756939946609103
1562,Exp1,d11032021,GDXdr,outcome_evaluation,2.0,1.0,44.0,Lassf1.jpg,61.0,1.0,1.0,0.0,chosen,1.0,1.0,751.0,-0.831914131348991,6.0,1602.0,0.7613327008375879
1563,Exp1,d11032021,GDXdr,outcome_evaluation,3.0,1.0,45.0,Klia1n.jpg,36.0,0.0,1.0,0.0,unchosen,1.0,1.0,1468.0,1.1766132941151952,3.0,1656.0,0.8719304971795874
1564,Exp1,d11032021,GDXdr,outcome_evaluation,4.0,1.0,9.0,Lassc1.jpg,39.0,0.0,1.0,0.0,unchosen,1.0,1.0,1198.0,0.4202640544006481,4.0,1287.0,0.1161788888425909
1565,Exp1,d11032021,GDXdr,outcome_evaluation,5.0,1.0,25.0,Clifa1.jpg,61.0,1.0,1.0,0.0,chosen,1.0,1.0,1130.0,0.2297760977317992,6.0,1536.0,0.6261576164195886
1566,Exp1,d11032021,GDXdr,outcome_evaluation,6.0,0.0,37.0,Mondb1.jpg,65.0,1.0,-1.0,0.0,chosen,0.0,1.0,947.0,-0.2828606091858382,6.0,1535.0,0.6241095090799219
1567,Exp1,d11032021,GDXdr,outcome_evaluation,7.0,1.0,51.0,Gora1n.jpg,38.0,0.0,1.0,0.0,unchosen,1.0,1.0,1098.0,0.1401347063582232,3.0,1299.0,0.1407561769185908
1568,Exp1,d11032021,GDXdr,outcome_evaluation,8.0,1.0,31.0,Maca1n.jpg,26.0,,-1.0,1.0,novel,0.0,1.0,1606.0,1.5631917944137417,4.0,1536.0,0.6261576164195886
1569,Exp1,d11032021,GDXdr,outcome_evaluation,9.0,0.0,4.0,Mackb1.jpg,34.0,1.0,1.0,0.0,chosen,1.0,1.0,921.0,-0.3556942396768687,6.0,1387.0,0.3209896228092566
1570,Exp1,d11032021,GDXdr,outcome_evaluation,10.0,1.0,20.0,Gorc1n.jpg,24.0,0.0,-1.0,0.0,unchosen,0.0,1.0,1210.0,0.4538795761657391,3.0,1461.0,0.4725495659445892
1571,Exp1,d11032021,GDXdr,outcome_evaluation,11.0,0.0,38.0,Lasc1n.jpg,62.0,0.0,-1.0,0.0,unchosen,1.0,0.0,975.0,-0.2044243917339593,4.0,1104.0,-0.2586247543164073
1572,Exp1,d11032021,GDXdr,outcome_evaluation,12.0,1.0,18.0,Krasb1.jpg,33.0,1.0,1.0,0.0,chosen,1.0,1.0,708.0,-0.9523697510072336,6.0,1338.0,0.2206323631655904
1573,Exp1,d11032021,GDXdr,outcome_evaluation,13.0,0.0,53.0,Gorka1.jpg,22.0,0.0,1.0,0.0,unchosen,1.0,1.0,940.0,-0.302469663548808,3.0,1117.0,-0.2319993589007407
1574,Exp1,d11032021,GDXdr,outcome_evaluation,14.0,0.0,15.0,Clia1n.jpg,48.0,1.0,-1.0,0.0,chosen,0.0,1.0,859.0,-0.5293744354631721,6.0,1498.0,0.5483295375122555
1575,Exp1,d11032021,GDXdr,outcome_evaluation,15.0,1.0,32.0,Macka1.jpg,64.0,1.0,1.0,0.0,chosen,1.0,1.0,609.0,-1.2296978055692342,6.0,1108.0,-0.2504323249577406
1576,Exp1,d11032021,GDXdr,outcome_evaluation,16.0,1.0,33.0,Kupc1n.jpg,61.0,,-1.0,1.0,novel,0.0,1.0,1190.0,0.3978537065572541,5.0,1387.0,0.3209896228092566
1577,Exp1,d11032021,GDXdr,outcome_evaluation,17.0,1.0,52.0,Picaa1.jpg,37.0,1.0,-1.0,0.0,chosen,0.0,1.0,820.0,-0.6386248811997178,6.0,1536.0,0.6261576164195886
1578,Exp1,d11032021,GDXdr,outcome_evaluation,18.0,1.0,48.0,Picb1n.jpg,41.0,,-1.0,1.0,novel,0.0,1.0,1767.0,2.0142000447620454,3.0,1078.0,-0.3118755451477403
1579,Exp1,d11032021,GDXdr,outcome_evaluation,19.0,1.0,57.0,Lewc1n.jpg,42.0,,1.0,1.0,novel,0.0,0.0,819.0,-0.6414261746801421,3.0,1742.0,1.04806772839092
1580,Exp1,d11032021,GDXdr,outcome_evaluation,20.0,0.0,26.0,Clib1n.jpg,41.0,1.0,1.0,0.0,chosen,1.0,1.0,815.0,-0.652631348601839,6.0,777.0,-0.928355854387404
1581,Exp1,d11032021,GDXdr,outcome_evaluation,21.0,0.0,50.0,Gorke1.jpg,28.0,1.0,-1.0,0.0,chosen,0.0,1.0,674.0,-1.047613729341658,6.0,782.0,-0.9181153176890708
1582,Exp1,d11032021,GDXdr,outcome_evaluation,22.0,1.0,27.0,Vinb1n.jpg,30.0,1.0,-1.0,0.0,chosen,0.0,1.0,679.0,-1.033607261939537,6.0,1517.0,0.587243576965922
1583,Exp1,d11032021,GDXdr,outcome_evaluation,23.0,0.0,47.0,Kupkd1.jpg,25.0,0.0,1.0,0.0,unchosen,1.0,1.0,767.0,-0.787093435662203,4.0,1259.0,0.0588318833319245
1584,Exp1,d11032021,GDXdr,outcome_evaluation,24.0,1.0,36.0,Gorkf1.jpg,19.0,0.0,-1.0,0.0,unchosen,1.0,0.0,2028.0,2.7453376431527743,5.0,829.0,-0.821854272724738
1585,Exp1,d11032021,GDXdr,outcome_evaluation,25.0,1.0,2.0,Dekob1.jpg,35.0,0.0,-1.0,0.0,unchosen,0.0,1.0,1026.0,-0.0615584242323226,4.0,1106.0,-0.254528539637074
1586,Exp1,d11032021,GDXdr,outcome_evaluation,26.0,0.0,13.0,Picak1.jpg,34.0,0.0,-1.0,0.0,unchosen,1.0,0.0,1222.0,0.4874950979308301,4.0,777.0,-0.928355854387404
1587,Exp1,d11032021,GDXdr,outcome_evaluation,27.0,1.0,34.0,Monb1n.jpg,37.0,,1.0,1.0,novel,0.0,0.0,810.0,-0.6666378160039603,3.0,849.0,-0.7808921259314048
1588,Exp1,d11032021,GDXdr,outcome_evaluation,28.0,1.0,35.0,Wdeka1.jpg,26.0,,1.0,1.0,novel,0.0,0.0,611.0,-1.2240952186083858,4.0,743.0,-0.9979915039360704
1589,Exp1,d11032021,GDXdr,outcome_evaluation,29.0,0.0,7.0,Pica1n.jpg,37.0,0.0,1.0,0.0,unchosen,0.0,0.0,961.0,-0.2436425004598987,5.0,757.0,-0.9693180011807372
1590,Exp1,d11032021,GDXdr,outcome_evaluation,30.0,0.0,56.0,Luisc1.jpg,60.0,1.0,-1.0,0.0,chosen,0.0,1.0,978.0,-0.1960205112926865,6.0,809.0,-0.8628164195180711
1591,Exp1,d11032021,GDXdr,outcome_evaluation,31.0,0.0,10.0,Stera1.jpg,45.0,0.0,1.0,0.0,unchosen,0.0,0.0,704.0,-0.9635749249289306,4.0,949.0,-0.5760813919647392
1592,Exp1,d11032021,GDXdr,outcome_evaluation,32.0,0.0,29.0,Clifb1.jpg,40.0,1.0,1.0,0.0,chosen,1.0,1.0,838.0,-0.5882015985520813,6.0,950.0,-0.5740332846250724
1593,Exp1,d11032021,GDXdr,outcome_evaluation,33.0,1.0,6.0,Wdekc1.jpg,44.0,0.0,-1.0,0.0,unchosen,1.0,0.0,985.0,-0.1764114569297168,3.0,961.0,-0.5515041038887393
1594,Exp1,d11032021,GDXdr,outcome_evaluation,34.0,1.0,24.0,Dekoa1.jpg,57.0,,1.0,1.0,novel,1.0,1.0,1356.0,0.8628684243076794,2.0,833.0,-0.8136618433660713
1595,Exp1,d11032021,GDXdr,outcome_evaluation,35.0,1.0,49.0,Hinda1.jpg,63.0,1.0,-1.0,0.0,chosen,0.0,1.0,916.0,-0.3697007070789899,6.0,1021.0,-0.4286176635087398
1596,Exp1,d11032021,GDXdr,outcome_evaluation,36.0,1.0,22.0,Macb1n.jpg,29.0,1.0,-1.0,0.0,chosen,0.0,1.0,817.0,-0.6470287616409905,6.0,748.0,-0.9877509672377373
1597,Exp1,d11032021,GDXdr,outcome_evaluation,37.0,1.0,58.0,Mackc1.jpg,37.0,,-1.0,1.0,novel,0.0,1.0,1380.0,0.9300994678378612,2.0,790.0,-0.9017304589717376
1598,Exp1,d11032021,GDXdr,outcome_evaluation,38.0,1.0,16.0,Lewa1n.jpg,54.0,0.0,1.0,0.0,unchosen,1.0,1.0,1034.0,-0.0391480763889286,3.0,1010.0,-0.451146844245073
1599,Exp1,d11032021,GDXdr,outcome_evaluation,39.0,0.0,17.0,Picab1.jpg,27.0,0.0,-1.0,0.0,unchosen,1.0,0.0,809.0,-0.6694391094843846,2.0,816.0,-0.8484796681404045
1600,Exp1,d11032021,Am7dh,outcome_evaluation,0.0,1.0,36.0,Gorkf1.jpg,84.0,1.0,1.0,0.0,chosen,1.0,1.0,3316.0,3.119785810315249,5.0,2989.0,1.3268913201430592
1601,Exp1,d11032021,Am7dh,outcome_evaluation,1.0,1.0,0.0,Gorkc1.jpg,61.0,,-1.0,1.0,novel,0.0,1.0,1660.0,0.0465805864249077,6.0,5070.0,4.3981154529659126
1602,Exp1,d11032021,Am7dh,outcome_evaluation,2.0,1.0,19.0,Macc1n.jpg,84.0,,1.0,1.0,novel,0.0,0.0,2245.0,1.1322237361687784,6.0,2458.0,0.5432200012920573
1603,Exp1,d11032021,Am7dh,outcome_evaluation,3.0,1.0,35.0,Wdeka1.jpg,100.0,0.0,-1.0,0.0,unchosen,0.0,1.0,2439.0,1.4922489858274293,6.0,2132.0,0.0620959900953969
1604,Exp1,d11032021,Am7dh,outcome_evaluation,4.0,0.0,10.0,Stera1.jpg,15.0,0.0,-1.0,0.0,unchosen,0.0,1.0,1881.0,0.4567124429948144,6.0,2063.0,-0.039737006139479
1605,Exp1,d11032021,Am7dh,outcome_evaluation,5.0,0.0,13.0,Picak1.jpg,100.0,1.0,1.0,0.0,chosen,1.0,1.0,1469.0,-0.307877262465826,6.0,1854.0,-0.3481876758943931
1606,Exp1,d11032021,Am7dh,outcome_evaluation,6.0,1.0,43.0,Picac1.jpg,100.0,1.0,1.0,0.0,chosen,1.0,1.0,1013.0,-1.1541221791892533,6.0,3049.0,1.4154417516516469
1607,Exp1,d11032021,Am7dh,outcome_evaluation,7.0,1.0,59.0,Kraa1n.jpg,12.0,,-1.0,1.0,novel,0.0,1.0,2269.0,1.1767629423121166,6.0,3474.0,2.042673974837477
1608,Exp1,d11032021,Am7dh,outcome_evaluation,8.0,0.0,24.0,Dekoa1.jpg,100.0,1.0,1.0,0.0,chosen,0.0,0.0,1253.0,-0.7087301177558705,6.0,3018.0,1.36969069537221
1609,Exp1,d11032021,Am7dh,outcome_evaluation,9.0,0.0,52.0,Picaa1.jpg,100.0,1.0,-1.0,0.0,chosen,0.0,1.0,1356.0,-0.5175826913907103,6.0,1885.0,-0.3024366196149561
1610,Exp1,d11032021,Am7dh,outcome_evaluation,10.0,0.0,38.0,Lasc1n.jpg,59.0,0.0,1.0,0.0,unchosen,0.0,0.0,3111.0,2.739346757840901,4.0,1778.0,-0.460351555805271
1611,Exp1,d11032021,Am7dh,outcome_evaluation,11.0,1.0,29.0,Clifb1.jpg,60.0,0.0,1.0,0.0,unchosen,0.0,0.0,2720.0,2.0137288577556816,4.0,2559.0,0.6922798943315134
1612,Exp1,d11032021,Am7dh,outcome_evaluation,12.0,0.0,47.0,Kupkd1.jpg,74.0,1.0,-1.0,0.0,chosen,0.0,1.0,1856.0,0.4103174365955037,6.0,1874.0,-0.3186708653915305
1613,Exp1,d11032021,Am7dh,outcome_evaluation,13.0,1.0,5.0,Kupb1n.jpg,100.0,1.0,1.0,0.0,chosen,1.0,1.0,1482.0,-0.2837518591381844,6.0,2075.0,-0.0220269198377614
1614,Exp1,d11032021,Am7dh,outcome_evaluation,14.0,1.0,16.0,Lewa1n.jpg,23.0,0.0,-1.0,0.0,unchosen,0.0,1.0,1321.0,-0.5825357003497453,6.0,1948.0,-0.2094586665309389
1615,Exp1,d11032021,Am7dh,outcome_evaluation,15.0,0.0,15.0,Clia1n.jpg,100.0,1.0,-1.0,0.0,chosen,1.0,0.0,1311.0,-0.6010937029094696,5.0,1897.0,-0.2847265333132386
1616,Exp1,d11032021,Am7dh,outcome_evaluation,16.0,1.0,22.0,Macb1n.jpg,100.0,,1.0,1.0,novel,0.0,0.0,1566.0,-0.1278646376365004,3.0,1661.0,-0.6330248972470172
1617,Exp1,d11032021,Am7dh,outcome_evaluation,17.0,1.0,45.0,Klia1n.jpg,100.0,1.0,1.0,0.0,chosen,1.0,1.0,1139.0,-0.9202913469367272,6.0,2151.0,0.0901369600731163
1618,Exp1,d11032021,Am7dh,outcome_evaluation,18.0,0.0,49.0,Hinda1.jpg,50.0,0.0,-1.0,0.0,unchosen,0.0,1.0,1701.0,0.1226683969197773,3.0,1604.0,-0.7171478071801756
1619,Exp1,d11032021,Am7dh,outcome_evaluation,19.0,0.0,4.0,Mackb1.jpg,88.0,0.0,-1.0,0.0,unchosen,0.0,1.0,1742.0,0.1987562074146469,3.0,2437.0,0.5122273502640515
1620,Exp1,d11032021,Am7dh,outcome_evaluation,20.0,1.0,40.0,Krab1n.jpg,18.0,,1.0,1.0,novel,0.0,0.0,1118.0,-0.9592631523121484,5.0,1978.0,-0.165183450776645
1621,Exp1,d11032021,Am7dh,outcome_evaluation,21.0,0.0,21.0,Lewb1n.jpg,85.0,1.0,1.0,0.0,chosen,1.0,1.0,1321.0,-0.5825357003497453,6.0,1704.0,-0.5695637546658626
1622,Exp1,d11032021,Am7dh,outcome_evaluation,22.0,1.0,55.0,Lewic1.jpg,24.0,0.0,1.0,0.0,unchosen,0.0,0.0,1515.0,-0.2225104506910943,5.0,2390.0,0.4428628455823244
1623,Exp1,d11032021,Am7dh,outcome_evaluation,23.0,1.0,9.0,Lassc1.jpg,70.0,0.0,-1.0,0.0,unchosen,0.0,1.0,2119.0,0.8983929039162523,5.0,1671.0,-0.6182664919955859
1624,Exp1,d11032021,Am7dh,outcome_evaluation,24.0,1.0,31.0,Maca1n.jpg,72.0,0.0,1.0,0.0,unchosen,0.0,0.0,1608.0,-0.0499210268856584,5.0,1828.0,-0.3865595295481145
1625,Exp1,d11032021,Am7dh,outcome_evaluation,25.0,1.0,51.0,Gora1n.jpg,84.0,1.0,-1.0,0.0,chosen,0.0,1.0,1674.0,0.0725617900085217,6.0,1411.0,-1.0019850285327996
1626,Exp1,d11032021,Am7dh,outcome_evaluation,26.0,1.0,20.0,Gorc1n.jpg,17.0,,1.0,1.0,novel,0.0,0.0,1143.0,-0.9128681459128376,4.0,2060.0,-0.0441645277149084
1627,Exp1,d11032021,Am7dh,outcome_evaluation,27.0,1.0,7.0,Pica1n.jpg,100.0,1.0,-1.0,0.0,chosen,0.0,1.0,1694.0,0.1096777951279703,6.0,1683.0,-0.6005564056938684
1628,Exp1,d11032021,Am7dh,outcome_evaluation,28.0,1.0,50.0,Gorke1.jpg,8.0,0.0,-1.0,0.0,unchosen,0.0,1.0,1559.0,-0.1408552394283074,4.0,1315.0,-1.14366571894654
1629,Exp1,d11032021,Am7dh,outcome_evaluation,29.0,1.0,8.0,Klina1.jpg,100.0,0.0,1.0,0.0,unchosen,1.0,1.0,1783.0,0.2748440179095164,4.0,1687.0,-0.5946530435932958
1630,Exp1,d11032021,Am7dh,outcome_evaluation,30.0,0.0,48.0,Picb1n.jpg,100.0,1.0,1.0,0.0,chosen,1.0,1.0,1114.0,-0.966686353336038,6.0,2005.0,-0.1253357565977805
1631,Exp1,d11032021,Am7dh,outcome_evaluation,31.0,0.0,28.0,Krasa1.jpg,63.0,0.0,-1.0,0.0,unchosen,0.0,1.0,1176.0,-0.8516267374657475,3.0,1810.0,-0.4131246590006909
1632,Exp1,d11032021,Am7dh,outcome_evaluation,32.0,1.0,58.0,Mackc1.jpg,75.0,,-1.0,1.0,novel,1.0,0.0,1876.0,0.4474334417149522,4.0,2008.0,-0.1209082350223511
1633,Exp1,d11032021,Am7dh,outcome_evaluation,33.0,0.0,12.0,Kupkc1.jpg,84.0,0.0,1.0,0.0,unchosen,1.0,1.0,1427.0,-0.3858208732166679,4.0,1503.0,-0.8662077002196317
1634,Exp1,d11032021,Am7dh,outcome_evaluation,34.0,0.0,11.0,Wdekb1.jpg,65.0,0.0,1.0,0.0,unchosen,0.0,0.0,1321.0,-0.5825357003497453,4.0,1718.0,-0.5489019873138589
1635,Exp1,d11032021,Am7dh,outcome_evaluation,35.0,1.0,18.0,Krasb1.jpg,88.0,1.0,-1.0,0.0,chosen,0.0,1.0,1105.0,-0.98338855563979,4.0,1595.0,-0.7304303719064638
1636,Exp1,d11032021,Am7dh,outcome_evaluation,36.0,0.0,25.0,Clifa1.jpg,65.0,0.0,1.0,0.0,unchosen,1.0,1.0,1317.0,-0.589958901373635,5.0,1664.0,-0.6285973756715878
1637,Exp1,d11032021,Am7dh,outcome_evaluation,37.0,1.0,1.0,Lewia1.jpg,94.0,,-1.0,1.0,novel,0.0,1.0,1333.0,-0.5602660972780762,4.0,2128.0,0.0561926279948244
1638,Exp1,d11032021,Am7dh,outcome_evaluation,38.0,1.0,2.0,Dekob1.jpg,100.0,1.0,-1.0,0.0,chosen,0.0,1.0,1120.0,-0.9555515518002036,6.0,1438.0,-0.9621373343539352
1639,Exp1,d11032021,Am7dh,outcome_evaluation,39.0,0.0,57.0,Lewc1n.jpg,100.0,1.0,-1.0,0.0,chosen,0.0,1.0,1223.0,-0.7644041254350433,6.0,2025.0,-0.0958189460949179
1640,Exp1,d11032021,5jaFQ,outcome_evaluation,0.0,0.0,34.0,Monb1n.jpg,23.0,0.0,-1.0,0.0,unchosen,1.0,0.0,6782.0,4.17672838320276,4.0,2407.0,1.592542382480615
1641,Exp1,d11032021,5jaFQ,outcome_evaluation,1.0,1.0,2.0,Dekob1.jpg,2.0,1.0,-1.0,0.0,chosen,0.0,1.0,2737.0,0.8394873206785921,5.0,2175.0,1.182612467096722
1642,Exp1,d11032021,5jaFQ,outcome_evaluation,2.0,0.0,50.0,Gorke1.jpg,26.0,0.0,-1.0,0.0,unchosen,1.0,0.0,3391.0,1.3790560857937482,3.0,1737.0,0.4086930578805793
1643,Exp1,d11032021,5jaFQ,outcome_evaluation,3.0,1.0,21.0,Lewb1n.jpg,57.0,1.0,-1.0,0.0,chosen,0.0,1.0,1383.0,-0.277601529422205,6.0,1088.0,-0.7380505416200521
1644,Exp1,d11032021,5jaFQ,outcome_evaluation,4.0,1.0,42.0,Picc1n.jpg,8.0,1.0,1.0,0.0,chosen,1.0,1.0,775.0,-0.7792189746668761,6.0,1872.0,0.6472298620910343
1645,Exp1,d11032021,5jaFQ,outcome_evaluation,5.0,0.0,28.0,Krasa1.jpg,56.0,1.0,1.0,0.0,chosen,1.0,1.0,702.0,-0.83944606924395,6.0,1185.0,-0.5666574304466141
1646,Exp1,d11032021,5jaFQ,outcome_evaluation,6.0,1.0,40.0,Krab1n.jpg,14.0,1.0,1.0,0.0,chosen,1.0,1.0,586.0,-0.9351493976129992,6.0,968.0,-0.95008325647379
1647,Exp1,d11032021,5jaFQ,outcome_evaluation,7.0,0.0,44.0,Lassf1.jpg,26.0,1.0,1.0,0.0,chosen,1.0,1.0,698.0,-0.8427461840152966,6.0,1208.0,-0.5260178267663144
1648,Exp1,d11032021,5jaFQ,outcome_evaluation,8.0,1.0,30.0,Lasse1.jpg,6.0,0.0,-1.0,0.0,unchosen,0.0,1.0,5145.0,2.826156413029197,2.0,2209.0,1.2426884029719478
1649,Exp1,d11032021,5jaFQ,outcome_evaluation,9.0,1.0,9.0,Lassc1.jpg,0.0,1.0,-1.0,0.0,chosen,0.0,1.0,1250.0,-0.3873303455694768,6.0,1240.0,-0.4694757694719843
1650,Exp1,d11032021,5jaFQ,outcome_evaluation,10.0,0.0,15.0,Clia1n.jpg,25.0,1.0,-1.0,0.0,chosen,0.0,1.0,745.0,-0.803969835451975,6.0,1153.0,-0.6231994877409442
1651,Exp1,d11032021,5jaFQ,outcome_evaluation,11.0,0.0,3.0,Fogeg1.jpg,21.0,0.0,1.0,0.0,unchosen,1.0,1.0,1786.0,0.0548850337909568,4.0,1534.0,0.050004381919673
1652,Exp1,d11032021,5jaFQ,outcome_evaluation,12.0,1.0,56.0,Luisc1.jpg,18.0,0.0,1.0,0.0,unchosen,1.0,1.0,986.0,-0.6051379204783471,3.0,1113.0,-0.6938770593588568
1653,Exp1,d11032021,5jaFQ,outcome_evaluation,13.0,1.0,24.0,Dekoa1.jpg,21.0,,1.0,1.0,novel,1.0,1.0,2247.0,0.4352232611886433,1.0,2249.0,1.3133659745898605
1654,Exp1,d11032021,5jaFQ,outcome_evaluation,14.0,0.0,59.0,Kraa1n.jpg,7.0,0.0,1.0,0.0,unchosen,1.0,1.0,2162.0,0.3650958222975298,5.0,1960.0,0.802720519650442
1655,Exp1,d11032021,5jaFQ,outcome_evaluation,15.0,0.0,48.0,Picb1n.jpg,28.0,1.0,-1.0,0.0,chosen,0.0,1.0,1280.0,-0.3625794847843779,6.0,1065.0,-0.7786901453003519
1656,Exp1,d11032021,5jaFQ,outcome_evaluation,16.0,1.0,18.0,Krasb1.jpg,6.0,,-1.0,1.0,novel,0.0,1.0,1584.0,-0.1117707621620423,3.0,2560.0,1.8628840939191305
1657,Exp1,d11032021,5jaFQ,outcome_evaluation,17.0,0.0,12.0,Kupkc1.jpg,19.0,1.0,-1.0,0.0,chosen,0.0,1.0,1047.0,-0.5548111702153127,6.0,1073.0,-0.7645546309767693
1658,Exp1,d11032021,5jaFQ,outcome_evaluation,18.0,1.0,13.0,Picak1.jpg,4.0,,-1.0,1.0,novel,1.0,0.0,1351.0,-0.3040024475929772,5.0,1199.0,-0.5419202803803448
1659,Exp1,d11032021,5jaFQ,outcome_evaluation,19.0,0.0,0.0,Gorkc1.jpg,7.0,0.0,-1.0,0.0,unchosen,0.0,1.0,1704.0,-0.0127673190216467,2.0,1344.0,-0.2857140832654116
1660,Exp1,d11032021,5jaFQ,outcome_evaluation,20.0,1.0,45.0,Klia1n.jpg,28.0,,1.0,1.0,novel,0.0,0.0,1480.0,-0.1975737462170519,3.0,1551.0,0.0800423498572859
1661,Exp1,d11032021,5jaFQ,outcome_evaluation,21.0,1.0,51.0,Gora1n.jpg,16.0,0.0,1.0,0.0,unchosen,1.0,1.0,1424.0,-0.2437753530159032,2.0,1473.0,-0.0577789147976436
1662,Exp1,d11032021,5jaFQ,outcome_evaluation,22.0,1.0,27.0,Vinb1n.jpg,5.0,0.0,1.0,0.0,unchosen,1.0,1.0,2106.0,0.3188942154986785,2.0,1017.0,-0.8635032312418469
1663,Exp1,d11032021,5jaFQ,outcome_evaluation,23.0,1.0,53.0,Gorka1.jpg,20.0,,-1.0,1.0,novel,1.0,0.0,2358.0,0.5268014460935093,3.0,1112.0,-0.6956439986493046
1664,Exp1,d11032021,5jaFQ,outcome_evaluation,24.0,1.0,4.0,Mackb1.jpg,17.0,,1.0,1.0,novel,1.0,1.0,1673.0,-0.0383432084995823,4.0,1568.0,0.1100803177948987
1665,Exp1,d11032021,5jaFQ,outcome_evaluation,25.0,1.0,6.0,Wdekc1.jpg,27.0,1.0,-1.0,0.0,chosen,0.0,1.0,1385.0,-0.2759514720365317,6.0,3850.0,4.142235778596811
1666,Exp1,d11032021,5jaFQ,outcome_evaluation,26.0,1.0,46.0,Deka1n.jpg,17.0,,1.0,1.0,novel,0.0,0.0,1807.0,0.0722106363405261,1.0,1392.0,-0.2009009973239165
1667,Exp1,d11032021,5jaFQ,outcome_evaluation,27.0,1.0,22.0,Macb1n.jpg,29.0,0.0,1.0,0.0,unchosen,1.0,1.0,1313.0,-0.3353535379207691,2.0,928.0,-1.0207608280917024
1668,Exp1,d11032021,5jaFQ,outcome_evaluation,28.0,1.0,43.0,Picac1.jpg,24.0,1.0,1.0,0.0,chosen,1.0,1.0,1127.0,-0.4888088747883823,6.0,1672.0,0.2938420040014714
1669,Exp1,d11032021,5jaFQ,outcome_evaluation,29.0,0.0,10.0,Stera1.jpg,1.0,1.0,1.0,0.0,chosen,1.0,1.0,762.0,-0.7899443476737523,6.0,1129.0,-0.6656060307116918
1670,Exp1,d11032021,5jaFQ,outcome_evaluation,30.0,0.0,37.0,Mondb1.jpg,18.0,1.0,1.0,0.0,chosen,1.0,1.0,630.0,-0.8988481351281874,6.0,1040.0,-0.8228636275615472
1671,Exp1,d11032021,5jaFQ,outcome_evaluation,31.0,1.0,36.0,Gorkf1.jpg,36.0,0.0,-1.0,0.0,unchosen,0.0,1.0,783.0,-0.772618745124183,1.0,1144.0,-0.6391019413549746
1672,Exp1,d11032021,5jaFQ,outcome_evaluation,32.0,0.0,41.0,Vincb1.jpg,3.0,0.0,1.0,0.0,unchosen,1.0,1.0,1871.0,0.1250124726820704,2.0,1440.0,-0.1160879113824214
1673,Exp1,d11032021,5jaFQ,outcome_evaluation,33.0,1.0,32.0,Macka1.jpg,11.0,1.0,1.0,0.0,chosen,1.0,1.0,729.0,-0.817170294537361,6.0,1458.0,-0.0842830041543608
1674,Exp1,d11032021,5jaFQ,outcome_evaluation,34.0,1.0,33.0,Kupc1n.jpg,39.0,0.0,-1.0,0.0,unchosen,1.0,0.0,2165.0,0.3675709083760397,4.0,1159.0,-0.6125978519982573
1675,Exp1,d11032021,5jaFQ,outcome_evaluation,35.0,0.0,19.0,Macc1n.jpg,8.0,1.0,-1.0,0.0,chosen,0.0,1.0,1065.0,-0.5399606537442534,6.0,1050.0,-0.8051942346570691
1676,Exp1,d11032021,5jaFQ,outcome_evaluation,36.0,1.0,49.0,Hinda1.jpg,35.0,0.0,-1.0,0.0,unchosen,1.0,0.0,1405.0,-0.2594508981797991,4.0,1409.0,-0.1708630293863037
